,freqs,ampl_over_asd,phi_inj,phi_ppe_map,phi_npe_map,phi_ppe_post_gr,phi_ppe_post_mod,phi_ppe_post,phi_npe_post_gr,phi_npe_post_mod,phi_npe_post
502,49.75493423752546,3.584555867945515e+21,-30.775792906251553,-9.48266665408248,-26.794092457754605,-20.010702081605796,-9.464349480932128,-29.475051562537924,-17.31201573290345,-12.846284857520688,-30.15830059042414
503,49.91421856624993,3.582458504414591e+21,-30.600249767735534,-9.412208469191647,-26.62246369974351,-19.91107847039769,-9.394027396446337,-29.305105866844027,-17.236799653562166,-12.754632829935106,-29.99143248349727
504,50.07401282424603,3.5803050643352243e+21,-30.42576278816604,-9.34227380326433,-26.451938905252998,-19.811983497748734,-9.324227819669757,-29.136211317418493,-17.161969940739827,-12.663635509439201,-29.825605450179026
505,50.23431864398994,3.5781137931738745e+21,-30.252325329720822,-9.272858766445774,-26.282523854196786,-19.713414434718285,-9.254946868261458,-28.968361302979744,-17.087524614469334,-12.57328825272028,-29.660812867189613
506,50.3951376631839,3.5758842735255675e+21,-30.07993079781842,-9.203959497783659,-26.114181940454642,-19.615368566815413,-9.18618068872712,-28.801549255542533,-17.013461705230625,-12.483582547038404,-29.497044252269028
507,50.556471524773116,3.5735998379628665e+21,-29.908572640828172,-9.135572165013356,-25.946924723854018,-19.51784319392229,-9.117925456204704,-28.63576865012699,-16.939779253894866,-12.394519166279023,-29.334298420173887
508,50.71832187696246,3.5712840441921284e+21,-29.738244349781915,-9.067692964344731,-25.780744497843273,-19.420835630218704,-9.050177374251662,-28.471013004470365,-16.86647531166998,-12.306088823816753,-29.17256413548673
509,50.880690373233314,3.5689182215815404e+21,-29.568939458088106,-9.000318120250638,-25.61562199604335,-19.324343204106764,-8.982932674633831,-28.307275878740597,-16.793547940046743,-12.218290745766144,-29.011838685812886
510,51.043578672360525,3.566510502125218e+21,-29.40065154124735,-8.933443885256848,-25.451570704919593,-19.228363258135882,-8.91618761711578,-28.14455087525166,-16.72099521074327,-12.131117967158156,-28.852113177901423
511,51.206988438429306,3.564070073707258e+21,-29.233374216570503,-8.867066539733646,-25.28857713800665,-19.13289314892816,-8.849938489252818,-27.98283163818098,-16.648815205652497,-12.044567392450993,-28.69338259810349
512,51.370921340852185,3.5615715128579326e+21,-29.067101142898263,-8.801182391688965,-25.12662973547709,-19.037930247104363,-8.784181606184498,-27.82211185328886,-16.57700601678779,-11.958634378331967,-28.535640395119756
513,51.53537905438613,3.559042122901799e+21,-28.901826020322833,-8.735787776562995,-24.965726570692997,-18.943471937210106,-8.718913310429658,-27.66238524763976,-16.505565746229795,-11.873318924801074,-28.378884671030868
514,51.70036325914964,3.556468402797798e+21,-28.73754258991146,-8.670879057024356,-24.805854157189028,-18.849515617642318,-8.65412997168296,-27.503645589325277,-16.43449250607313,-11.788607875805685,-28.223100381878815
515,51.865875640639885,3.553849364552996e+21,-28.57424463343203,-8.606452622767828,-24.647012494965182,-18.75605870057664,-8.589827986613013,-27.345886687189655,-16.36378441837423,-11.704500457460352,-28.068284875834582
516,52.031917889750005,3.551199931838998e+21,-28.411925973080223,-8.542504890313468,-24.489190024194016,-18.663098611894295,-8.526003778661902,-27.189102390556197,-16.293439615097967,-11.620992026452383,-27.91443164155035
517,52.19849170278631,3.5484951377307097e+21,-28.25058047120883,-8.479032302807349,-24.332384818237628,-18.570632791110203,-8.462653797846292,-27.033286588956493,-16.223456238066202,-11.53807948723998,-27.76153572530618
518,52.3655987814856,3.54575732540705e+21,-28.090202030058922,-8.416031329823724,-24.176587243906482,-18.47865869130126,-8.399774520559971,-26.87843321186123,-16.153832438905596,-11.455758970395902,-27.609591409301498
519,52.533240833032586,3.542980759145843e+21,-27.93078459149264,-8.353498467168624,-24.02179152128686,-18.38717377903446,-8.337362449377844,-26.724536228412305,-16.0845663789956,-11.374025058722006,-27.458591437717608
520,52.70141957007731,3.540155591015932e+21,-27.772322136727976,-8.291430236684983,-23.86798994382713,-18.29617553429605,-8.275414112861412,-26.571589647157463,-16.01565622941727,-11.29287388279105,-27.30853011220832
521,52.870136710752654,3.5373007266963375e+21,-27.61480868607545,-8.229823186059175,-23.71517865825148,-18.2056614504209,-8.213926065365712,-26.419587515786613,-15.947100170902303,-11.212302347061234,-27.159402517963535
522,53.039393978691955,3.534396292757421e+21,-27.458238298676267,-8.16867388862894,-23.563351884646195,-18.11562903402186,-8.152894886847582,-26.26852392086944,-15.878896393781975,-11.132305034334422,-27.011201428116397
523,53.209193103046445,3.531455476974706e+21,-27.302605072242812,-8.107978943192876,-23.412498063183826,-18.02607580491995,-8.09231718267555,-26.118392987595502,-15.811043097936341,-11.052878075183369,-26.86392117311971
524,53.37953581850314,3.5284811537873114e+21,-27.147903142800278,-8.047734973821184,-23.262615267226472,-17.936999296074937,-8.032189583440918,-25.969188879515855,-15.743538492744387,-10.974023791264418,-26.717562284008807
525,53.550423865302356,3.5254553076352386e+21,-26.994126684430647,-7.987938629667945,-23.11368615703297,-17.848397053515868,-7.972508744770427,-25.820905798286294,-15.67638079703353,-10.895725157097699,-26.57210595413123
526,53.721858989255594,3.5224005825407117e+21,-26.841269909018045,-7.928586584784711,-22.96572807234448,-17.76026663627198,-7.913271347140191,-25.67353798341217,-15.609568239029906,-10.817986042110453,-26.42755428114036
527,53.893842941763346,3.519301761319714e+21,-26.689327065996007,-7.869675537935545,-22.818715966868215,-17.67260561630462,-7.854474095691089,-25.527079711995707,-15.543099056308696,-10.740800255219094,-26.28389931152779
528,54.066377479833065,3.516163411253442e+21,-26.53829244209639,-7.811202212413334,-22.672649840604176,-17.585411578438986,-7.7961137200454615,-25.381525298484448,-15.476971495745488,-10.66416624865272,-26.141137744398208
529,54.23946436609695,3.512996797333691e+21,-26.38816036110014,-7.753163355857625,-22.527523913638642,-17.4986821202961,-7.738186974125273,-25.236869094421372,-15.411183813466234,-10.588078605213191,-25.999262418679425
530,54.41310536883015,3.509775801688684e+21,-26.238925183589576,-7.695555740073653,-22.3833343326958,-17.41241485222542,-7.680690635971481,-25.0931054881969,-15.345734274799025,-10.512533455473266,-25.85826773027229
531,54.58730226196867,3.5065268362461803e+21,-26.090581306702557,-7.6383761608528165,-22.2400676113103,-17.32660739723812,-7.6236215075649,-24.95022890480302,-15.280621154225697,-10.437527703891144,-25.71814885811684
532,54.762056825127544,3.50323923865776e+21,-25.94312316388822,-7.581621437794465,-22.097719896206335,-17.24125739093969,-7.566976414648287,-24.808233805587978,-15.215842735333302,-10.363055933268688,-25.57889866860199
533,54.93737084361906,3.4999092620329626e+21,-25.796545224664428,-7.525288414128964,-21.956291187383897,-17.156362481464257,-7.510752206549784,-24.66711468801404,-15.15139731076594,-10.28911582194955,-25.44051313271549
534,55.11324610847092,3.4965516101320227e+21,-25.65084199437686,-7.469373956542161,-21.815771851653455,-17.07192032940804,-7.4549457560076835,-24.526866085415726,-15.087283182177599,-10.21570272662104,-25.30298590879864
535,55.28968441644464,3.493145501027056e+21,-25.50600801395973,-7.413874955001044,-21.676152255825478,-16.987928607763855,-7.399553958996471,-24.387482566760326,-15.023498660183927,-10.14281277785591,-25.166311438039838
536,55.46668757005386,3.4897082512850404e+21,-25.36203785969822,-7.358788322580813,-21.53743432653787,-16.90438500185567,-7.344573734554201,-24.248958736409868,-14.96004206431531,-10.070449845081406,-25.030491909396716
537,55.64425737758266,3.4862374516201347e+21,-25.218926142992498,-7.304110995293165,-21.39960457732528,-16.821287209273823,-7.290002024611106,-24.11128923388493,-14.896911722969971,-9.998596128932205,-24.895507851902174
538,55.822395653104195,3.4827215943830193e+21,-25.076667510123333,-7.249839931915861,-21.262664934825622,-16.738632939810284,-7.235835793819528,-23.974468733629813,-14.834105973367095,-9.927256272721,-24.761362246088094
539,56.0011042164991,3.479178984184444e+21,-24.93525664201932,-7.195972113823572,-21.12660191257355,-16.656419915393748,-7.182072029385058,-23.838491944778806,-14.771623161499715,-9.8564240853642,-24.628047246863915
540,56.180384893474155,3.475593415816524e+21,-24.79468825402574,-7.142504544819996,-20.991405877379517,-16.57464587002691,-7.12870774089899,-23.703353610925898,-14.709461642089776,-9.786097245205461,-24.49555888729524
541,56.360239515580936,3.4719737873416113e+21,-24.654957095674863,-7.089434250971182,-20.857088389070977,-16.493308549721597,-7.075739960171964,-23.569048509893562,-14.647619778540706,-9.716271882817537,-24.363891661358245
542,56.54066992023453,3.468325521386674e+21,-24.516057950458055,-7.036758280440119,-20.723632107906763,-16.412405712435874,-7.0231657410688735,-23.435571453504746,-14.586095942892198,-9.646945676544082,-24.23304161943628
543,56.721677950732214,3.464629987386255e+21,-24.37798563559926,-6.984473703322569,-20.591033180611063,-16.33193512801135,-6.970982159345034,-23.302917287356383,-14.52488851577492,-9.578113209186954,-24.103001724961874
544,56.90326545627239,3.460908689617539e+21,-24.240735001830068,-6.932577611484093,-20.45928968054597,-16.251894578110246,-6.919186312483495,-23.171080890593743,-14.463995886364721,-9.50977138520436,-23.97376727156908
545,57.08543429197345,3.457149351669982e+21,-24.104300933166368,-6.881067118398296,-20.32839197452195,-16.172281856152914,-6.867775319533611,-23.040057175686524,-14.403416452337709,-9.44191788293995,-23.84533433527766
546,57.26818631889267,3.453353644284376e+21,-23.968678346686453,-6.829939358986277,-20.198334282625282,-16.093094767256343,-6.81674632095081,-22.909841088207152,-14.3431486198254,-9.374547285195588,-23.71769590502099
547,57.451523404045375,3.449532612994471e+21,-23.833862192310736,-6.779191489457247,-20.069112751580157,-16.01433112817183,-6.7660964784374995,-22.78042760660933,-14.283190803370173,-9.307661913627614,-23.590852716997787
548,57.6354474204238,3.4456647871569797e+21,-23.6998474525829,-6.7288206871503995,-19.94072160147285,-15.935988767224144,-6.715822974785264,-22.651811742009407,-14.223541425880693,-9.241249386068851,-23.464790811949545
549,57.81996024701644,3.4417708909662705e+21,-23.56662914245252,-6.678824150377864,-19.813156979027543,-15.858065524250415,-6.665923013718106,-22.52398853796852,-14.164198918588076,-9.175310476404748,-23.339509394992824
550,58.00506376882706,3.437844029179679e+21,-23.434202309059323,-6.629199098268903,-19.686411177692616,-15.780559250539326,-6.6163938197369525,-22.39695307027628,-14.105161721001616,-9.10984208909351,-23.215003810095126
551,58.19075987689405,3.433878341937862e+21,-23.302562031518683,-6.579942770615231,-19.560480344192257,-15.703467808770506,-6.56723263796527,-22.270700446735777,-14.046428280865308,-9.04484035470789,-23.0912686355732
552,58.37705046830972,3.429888390530312e+21,-23.17170342070887,-6.531052427717492,-19.435358698612742,-15.626789072954912,-6.51843673399583,-22.14522580695074,-13.987997054114237,-8.980302951591543,-22.96830000570578
553,58.56393744623976,3.4258568409327526e+21,-23.041621619059345,-6.4825253502328275,-19.311038534402442,-15.55052092837482,-6.470003393738593,-22.020524322113413,-13.929866504831615,-8.916225236431778,-22.846091741263393
554,58.751422719942504,3.421796574526004e+21,-22.91231180034106,-6.434358839023712,-19.18751985156136,-15.474661271524436,-6.421929923269815,-21.89659119479425,-13.872035105205342,-8.852604887572248,-22.72463999277759
555,58.93950820478866,3.4177082401955544e+21,-22.783769169457596,-6.3865502150077305,-19.064794943537866,-15.399208010050632,-6.37421364868212,-21.77342165873275,-13.814501335485529,-8.78943726170026,-22.60393859718579
556,59.12819582228067,3.413579026953914e+21,-22.655988962238183,-6.339096819008628,-18.942848397228712,-15.324159062694108,-6.3268519159358565,-21.651010978629962,-13.757263683941906,-8.726722358815813,-22.48398604275772
557,59.31748750007245,3.4094264076950385e+21,-22.52896644523191,-6.291996011608384,-18.821695625737146,-15.24951235923131,-6.279842090711424,-21.529354449942733,-13.700320646821526,-8.664453987835318,-22.364774634656843
558,59.50738517198908,3.4052374067884044e+21,-22.4026969155034,-6.245245173000399,-18.70131928932201,-15.175265840415687,-6.233181558262768,-21.408447398678454,-13.643670728306287,-8.602632148758774,-22.246302877065062
559,59.69789077804651,3.401017365492394e+21,-22.27717570042981,-6.198841702843787,-18.581719387983302,-15.101417457920167,-6.186867723271941,-21.28828518119211,-13.587312440471464,-8.541249102731694,-22.12856154320316
560,59.88900626447146,3.396773579303311e+21,-22.152398157499334,-6.152783020118721,-18.462886288531493,-15.027965174279128,-6.140898009704743,-21.16886318398387,-13.53124430324382,-8.48030330198318,-22.011547605227
561,60.08073358372128,3.392487265431087e+21,-22.028359674110945,-6.107066562982891,-18.344816137690763,-14.954906962831439,-6.095269860667438,-21.050176823498877,-13.47546484436004,-8.419792424856887,-21.895257269216927
562,60.2730746945038,3.38817863542195e+21,-21.905055667375724,-6.061689788629017,-18.2275050821853,-14.882240807663623,-6.049980738264555,-20.93222154592818,-13.419972599325884,-8.359712601925567,-21.779685201251453
563,60.466031561797436,3.3838381827635906e+21,-21.782481583919214,-6.0166501731433994,-18.110947342101387,-14.809964703552561,-6.005028123457712,-20.814992827010272,-13.364766111374575,-8.300061511532878,-21.664827622907453
564,60.659606156871256,3.3794647224083446e+21,-21.660632899685464,-5.971945211365552,-17.995139064163208,-14.738076655909683,-5.960409515925503,-20.698486171835185,-13.309843931426533,-8.240840701449715,-21.550684632876248
565,60.85380045730506,3.375069694238661e+21,-21.539505119742138,-5.927572416748845,-17.880074468457043,-14.666574680724398,-5.9161224339244365,-20.582697114648834,-13.255204618048317,-8.18203701562345,-21.437241633671768
566,61.04861644700971,3.3706349714122075e+21,-21.419093778087085,-5.883529321222201,-17.76574970170708,-14.59545680450872,-5.872164414150877,-20.467621218659595,-13.200846737412432,-8.123653549595879,-21.324500287008313
