,freqs,ampl_over_asd,phi_inj,phi_npe_map,phi_npe_post_gr,phi_npe_post_mod,phi_npe_post
582,64.25186574998695,3.295969827063376e+21,4.746934215937927,7.173783349918266,-7.481826843334514,13.190987289506339,5.709160446171825
583,64.45756022958216,3.2910840553981556e+21,4.719201853577709,7.142229072154826,-7.48816431117002,13.170812475096234,5.682648163926214
584,64.66391321486337,3.2861658347877895e+21,4.6916306112727915,7.110814555058802,-7.494437571502291,13.150738773176837,5.6563012016745455
585,64.87092681395596,3.281226887652124e+21,4.664219590804396,7.07953519745596,-7.500647015326305,13.1307684817593,5.630121466432995
586,65.07860314173416,3.276266203203165e+21,4.636967898414242,7.048393875080197,-7.5067930314763665,13.110901026340834,5.604107994864467
587,65.28694431984268,3.2712750980204247e+21,4.609874644792011,7.017387712197614,-7.512876006638042,13.091136981424228,5.578260974786186
588,65.49595247671839,3.266267222735121e+21,4.582938945057453,6.986517283954993,-7.51889632535905,13.071472325489967,5.552576000130918
589,65.70562974761216,3.261230881665608e+21,4.556159918747008,6.955780864911994,-7.5248543700604715,13.051908494795018,5.527054124734547
590,65.91597827461057,3.2561724763287606e+21,4.529536689793139,6.925180180508956,-7.53075052104843,13.032445776590777,5.501695255542347
591,66.12700020665781,3.251096165983045e+21,4.503068386514429,6.894712355011982,-7.536585156524677,13.013084458128638,5.476499301603961
592,66.33869769957774,3.2459883350185324e+21,4.476754141593008,6.864377388421071,-7.542358652598108,12.993821379643265,5.451462727045157
593,66.55107291609573,3.240864589616569e+21,4.450593092064478,6.834176431029781,-7.548071383295506,12.974657115637449,5.426585732341943
594,66.76412802586087,3.2357167257474124e+21,4.424584379298055,6.8041054568106585,-7.553723720572677,12.955591378859792,5.401867658287115
595,66.97786520546815,3.230545293320219e+21,4.398727148981855,6.7741684917911575,-7.5593160343253105,12.936625892818661,5.3773098584933505
596,67.19228663848057,3.2253584723157933e+21,4.37302055110723,6.744360934797044,-7.564848692399693,12.917756348743145,5.352907656343453
597,67.4073945154517,3.2201415787302643e+21,4.347463739952748,6.714682210681536,-7.570322060603641,12.898983608387425,5.328661547783784
598,67.62319103394775,3.21490868703984e+21,4.322055874066294,6.685134620031754,-7.575736502717283,12.880307671751503,5.30457116903422
599,67.83967839857027,3.2096555250022996e+21,4.296796116252437,6.655715862260578,-7.581092380503602,12.861730549595135,5.280638169091533
