,freqs,ampl_over_asd,phi_inj,phi_npe_map,phi_npe_post_gr,phi_npe_post_mod,phi_npe_post
131,15.200003859727133,1.7835372331118315e+21,45.86245942761673,46.9975526959246,114.00951450517263,-68.38670975552489,45.62280474964774
132,15.248664810615898,1.792041422438949e+21,45.60002545281966,46.730639909610126,113.60463759769411,-68.2379938978552,45.3666436998389
133,15.297481543579664,1.8005094241990625e+21,45.339129192508146,46.46525065339555,113.20175897267148,-68.08966809489141,45.112090877780076
134,15.346454557335681,1.8089947252955514e+21,45.079761469033286,46.201384927280856,112.8008684177269,-67.94172334537106,44.859145072355844
135,15.395584352197758,1.817449077679398e+21,44.82191315950687,45.93901631166894,112.40195577369308,-67.79415664887333,44.60779912481975
136,15.444871430081399,1.825897808396512e+21,44.565575195674995,45.67814920982598,112.00501093432004,-67.64698900834392,44.35802192597612
137,15.494316294508952,1.834356780183037e+21,44.310738563445376,45.41877041195344,111.61002384600846,-67.50021442294121,44.10980942306725
138,15.543919450614705,1.8427693729883764e+21,44.05739430267466,45.160875514785126,111.21698450752581,-67.35383889350683,43.863145614018975
139,15.593681405150082,1.8511994634321826e+21,43.80553350685624,44.90444690525629,110.82588296973313,-67.20784141709508,43.61804155263805
140,15.643602666488798,1.8596105875227576e+21,43.555147322607965,44.64948898663313,110.43670933531183,-67.06224599707247,43.374463338239366
141,15.693683744632093,1.868005013824879e+21,43.30622694964739,44.395984145850896,110.04945375849381,-66.91704063175573,43.132413126738086
142,15.743925151213876,1.876417231018116e+21,43.05876364046177,44.143923576377226,109.66410644478817,-66.77223432240731,42.89187212238086
143,15.794327399506027,1.8847814187961876e+21,42.81274869969531,43.89330727821213,109.28065765071196,-66.62781506734399,42.65284258336797
144,15.844891004423575,1.8931586380163635e+21,42.56817348426672,43.644117638290844,108.89909768352514,-66.48379486824896,42.41530281527618
145,15.895616482529995,1.9015286507379242e+21,42.32502940262379,43.39635465661339,108.51941690095597,-66.34018272638471,42.17923417457126
146,15.94650435204247,1.9098716301221125e+21,42.083307914818164,43.1500051233812,108.14160571095128,-66.19696664006798,41.9446390708833
147,15.997555132837217,1.918232475556208e+21,41.8430005321021,42.90506023206191,107.76565457139662,-66.05416461182365,41.71148995957297
148,16.048769346454744,1.9265566468074234e+21,41.604098816491586,42.66151117612316,107.39155398986338,-65.91174363702275,41.47981035284063
149,16.100147516105213,1.9348834107571354e+21,41.36659438058463,42.41935355229875,107.01929452334619,-65.76973071945262,41.249563803893565
150,16.1516901666738,1.9432143568114848e+21,41.130478887400315,42.17857415079014,106.64886677800462,-65.62811385743001,41.02075292057461
151,16.20339782472601,1.9515075324512072e+21,40.8957440496739,41.93918177812969,106.2802614088997,-65.4869140539006,40.7933473549991
152,16.255271018513092,1.9598187803357398e+21,40.66238163004673,41.70114561145411,105.91346911974361,-65.3461073054979,40.567361814245714
153,16.30731027797744,1.9681052510531522e+21,40.43038344045448,41.464470054029576,105.54848066264209,-65.20571761558841,40.34276304705368
154,16.359516134757975,1.9763832566449583e+21,40.199741342000934,41.22915070258992,105.18528683783926,-65.06571798038479,40.11956885745447
155,16.411889122195596,1.9846765120077365e+21,39.97044724452625,40.99516113753803,104.82387849346486,-64.92613840409521,39.89774008936965
156,16.46442977533865,1.9929218713597153e+21,39.74249310660022,40.762523375204815,104.4642465252852,-64.78696088419477,39.677285641090435
157,16.517138630948356,2.001185160942959e+21,39.51587093476931,40.53119778619463,104.10638187645141,-64.64818542068346,39.45819645576795
158,16.570016227504293,2.009434900749443e+21,39.29057278378029,40.30120638683839,103.75027553725158,-64.50983001608617,39.24044552116541
159,16.62306310520996,2.0176659115118876e+21,39.066590756082824,40.07251395100662,103.39591854486162,-64.3718706670364,39.02404787782521
160,16.67627980599822,2.025914774620406e+21,38.84391700133301,39.845138091764056,103.04330198310241,-64.23432837647985,38.80897360662256
161,16.729666873536864,2.0341214811514337e+21,38.62254371641913,39.61905679277978,102.69241698219044,-64.09719414315407,38.59522283903637
162,16.78322485323419,2.042337942569264e+21,38.40246314517439,39.39425684425523,102.34325471850018,-63.9604769683215,38.382777750178676
163,16.836954292244545,2.0505521716522228e+21,38.183667578055996,39.17075585925515,101.99580641431454,-63.82416184987807,38.17164456443648
164,16.890855739473913,2.0587368570612364e+21,37.96614935158034,38.948514208383884,101.65006333759128,-63.68826979076948,37.961793546821795
165,16.94492974558554,2.066939626702844e+21,37.7499008486183,38.72754950470616,101.30601680172002,-63.55277978805003,37.75323701366999
166,16.99917686300557,2.0751112610130936e+21,37.534914497446685,38.50784853842343,100.96365816528284,-63.417706843823794,37.54595132145904
167,17.053597645928637,2.083282134256198e+21,37.32118277227495,38.28938929320477,100.62297883181668,-63.28304195682833,37.339936874988354
168,17.108192650323605,2.0914612018447898e+21,37.108698192145035,38.072198188647285,100.28397024958079,-63.148797128746885,37.135173120833905
169,17.162962433939164,2.0996004781719054e+21,36.897453321444914,37.856226788822944,99.94662391132267,-63.014954357054584,36.93166955426809
170,17.21790755630959,2.1077576296256997e+21,36.68744076875933,37.64149711006267,99.610931354038,-62.881537645117945,36.72939370892006
171,17.27302857876042,2.1158947843675833e+21,36.478653187744214,37.42797832950318,99.27688415874327,-62.74851998914962,36.52836416959365
172,17.32832606441424,2.1240204577724708e+21,36.27108327574403,37.215692463475385,98.94447395024763,-62.61593139335777,36.32854255688986
173,17.38380057819638,2.1321640661924307e+21,36.064723774220354,37.00461749564837,98.61369239691592,-62.483741853534255,36.12995054338167
174,17.439452686840696,2.1402591781390597e+21,35.85956746824827,36.794738014590486,98.28453121044657,-62.35197537304557,35.932555837401004
175,17.495282958895412,2.1483710991894664e+21,35.655607186404325,36.58606062520101,97.95698214564085,-62.220628951470914,35.736353194169936
176,17.55129196472886,2.156473718946424e+21,35.45283580028056,36.3785677144152,97.63103700017574,-62.0896845862854,35.54135241389034
177,17.60748027653533,2.1645542738177074e+21,35.25124622433395,36.17226808876542,97.30668761438508,-61.95916628085554,35.34752133352954
178,17.66384846834096,2.1726524874732342e+21,35.0508314158885,35.96713312702149,96.98392587102778,-61.82905603265646,35.15486983837132
179,17.720397116009526,2.1807133692575503e+21,34.851584374405704,35.763180442248135,96.66274369507025,-61.699371844213026,34.96337185085722
180,17.77712679724836,2.188779992013827e+21,34.65349814161894,35.56038801811443,96.3431330534645,-61.57009271257955,34.77304034088495
181,17.834038091614296,2.1968478461630043e+21,34.45656580110862,35.358747048088006,96.02508595492672,-61.4412336398601,34.58385231506662
182,17.891131580519502,2.2048832119568993e+21,34.26078047806787,35.15826413706815,95.7085944497204,-61.312788625213045,34.39580582450735
183,17.948407847237483,2.212935838547466e+21,34.06613533909666,34.958915067090835,95.39365062943202,-61.18476666990084,34.20888395953118
184,18.005867476909017,2.2209618592678897e+21,33.872623592162846,34.76071084632153,95.08024662676371,-61.05714377055695,34.02310285620676
185,18.063511056548162,2.2289828751724144e+21,33.680238485638604,34.563638264961675,94.76837461531028,-60.92995593223117,33.83841868307911
186,18.121339175048192,2.2370157170627198e+21,33.48897330912424,34.36768191157962,94.45802680935054,-60.8031641494529,33.654862659897645
187,18.17935242318769,2.2450051775428021e+21,33.29882139224649,34.172848391074666,94.14919546362763,-60.676804427271904,33.47239103635573
188,18.237551393636515,2.2530117344362766e+21,33.10977610492369,33.97912229201514,93.8418728731394,-60.55084976190087,33.29102311123852
189,18.295936680961898,2.261002291519941e+21,32.92183085715281,33.78650581603414,93.53605137293194,-60.42532115628549,33.110730216646445
190,18.35450888163449,2.268977191760521e+21,32.73497909845852,33.59497914843384,93.23172333788091,-60.30019760748007,32.931525730400836
191,18.413268594034502,2.2769690131978828e+21,32.54921431783579,33.40455329737971,92.92888118249236,-60.17548811674705,32.753393065745314
192,18.472216418457744,2.2849167573892716e+21,32.36453004372601,33.21521505307318,92.62751736068213,-60.051204685769676,32.57631267491246
193,18.531352957121843,2.2928764079549176e+21,32.180919843354225,33.02694900408261,92.32762436558524,-59.92732331118145,32.40030105440378
194,18.59067881417232,2.3008303831392222e+21,31.99837732282859,32.83976175530728,92.02919472933533,-59.80386799634888,32.22532673298645
195,18.650194595688806,2.3087579210173988e+21,31.816896126719033,32.65363349204935,91.73222102287029,-59.68082073874707,32.05140028412322
196,18.709900909691207,2.3167021200616535e+21,31.63646993805766,32.46857742410739,91.43669585572549,-59.55819354005929,31.878502315666196
197,18.769798366145967,2.3246127298941897e+21,31.457092477708066,32.284575938416644,91.14261187582872,-59.43597439860229,31.70663747722643
198,18.82988757697221,2.3325245246196616e+21,31.2787575046559,32.101613623545475,90.84996176930237,-59.314175316059305,31.535786453243063
199,18.890169156048106,2.3404404901765686e+21,31.101458815387584,31.91970368929244,90.55873826026244,-59.19277828990547,31.365959970356975
200,18.950643719217027,2.348319792636023e+21,30.925190243785003,31.738821917693517,90.26893411061799,-59.07180732350729,31.197126787110705
201,19.011311884293917,2.356215046451312e+21,30.749945660976127,31.55898151854726,89.98054211987503,-58.95124441433987,31.029297705535157
202,19.072174271071567,2.364087054428085e+21,30.57571897506696,31.380164878788936,89.69355512493806,-58.83109556324486,30.8624595616932
203,19.133231501326986,2.3719492784641294e+21,30.402504130750366,31.202358788619982,89.40796599991415,-58.711357769801424,30.69660823011273
204,19.19448419882769,2.3798257324061895e+21,30.230295109472237,31.025574256205868,89.1237676559185,-58.59202803358876,30.531739622329738
205,19.255932989338127,2.3876549580794474e+21,30.059085928741695,30.84979366848185,88.8409530408779,-58.47312135671094,30.367831684166966
206,19.31757850062607,2.3955000745400336e+21,29.88887064239254,30.675019227081027,88.55951513934501,-58.35461973664307,30.204895402701936
207,19.37942136246898,2.40333137336879e+21,29.719643340014034,30.501233318938656,88.27944697229479,-58.23653817548923,30.042908796805563
208,19.441462206660496,2.411142685317064e+21,29.551398146818066,30.328446952220197,88.00074159694466,-58.118852669882905,29.88188892706176
209,19.503701667016855,2.418969665984962e+21,29.38412922355363,30.156644715494004,87.7233921065586,-58.001593224032234,29.72179888252637
210,19.566140379383395,2.4267554332337614e+21,29.217830766128568,29.98581560059462,87.44739163025861,-57.88472983372907,29.56266179652954
211,19.628778981641016,2.4345481689050125e+21,29.052497005494896,29.815964010788225,87.17273333283835,-57.76828950276075,29.404443830077597
212,19.691618113712735,2.4423373254942225e+21,28.888122207462164,29.64707673627627,86.89941041457529,-57.65224522733995,29.24716518723534
213,19.75465841757019,2.4500956166603166e+21,28.72470067244376,29.479164785224206,86.6274161110458,-57.53662401125398,29.090792099791827
